,URL,Verified,Verified Accounts,Year,Quarter,Month,Day,Name / ID,Location,Has Description,Followers,Status Available,Accounts Without a Link,Brand,Market,Platform
541,twitter.com/nPyska,False,False,2022,Qtr 2,May,9,Rexona Men Paraguay,"Asunción, Paraguay",Has Description,9483.0,True,Has Link,weiwind,Czechia,Twitter
542,twitter.com/aMxand,True,True,2021,Qtr 4,December,31,Rexona México,México,Has Description,18468.0,True,Has Link,aquapeak,Denmark,Twitter
543,twitter.com/aMxand,True,True,2022,Qtr 1,January,31,Rexona México,México,Has Description,18436.0,True,Has Link,aquapeak,Denmark,Twitter
544,twitter.com/aMxand,True,True,2022,Qtr 2,May,9,Rexona México,México,Has Description,18363.0,True,Has Link,aquapeak,Denmark,Twitter
545,twitter.com/angiye,False,False,2021,Qtr 4,December,31,Rexona NG,Nigeria,Has Description,662.0,True,Has Link,dualjape,Finland,Twitter
546,twitter.com/angiye,False,False,2022,Qtr 1,January,31,Rexona NG,Nigeria,Has Description,660.0,True,Has Link,dualjape,Finland,Twitter
547,twitter.com/angiye,False,False,2022,Qtr 2,May,9,Rexona NG,Nigeria,Has Description,653.0,True,Has Link,dualjape,Finland,Twitter
548,twitter.com/ree_ar,True,True,2021,Qtr 4,December,31,Rexona Philippines,Vietnam,Has Description,10762.0,True,Has Link,techfond,Philippines,Twitter
549,twitter.com/_phaau,True,True,2021,Qtr 4,December,31,Rexona Philippines,Vietnam,Has Description,10762.0,True,Has Link,dualjape,Australia,Twitter
550,twitter.com/_phaau,True,True,2022,Qtr 1,January,31,Rexona Philippines,Vietnam,Has Description,10740.0,True,Has Link,dualjape,Australia,Twitter
551,twitter.com/_phaau,True,True,2022,Qtr 2,May,9,Rexona Philippines,Vietnam,Has Description,10744.0,True,Has Link,dualjape,Australia,Twitter
552,twitter.com/skanPY,False,False,2021,Qtr 4,December,31,Rexona Polska,"Warsaw, Poland",Has Description,5.0,True,Has Link,ironsoft,Germany,Twitter
553,twitter.com/skanPY,False,False,2022,Qtr 1,January,31,Rexona Polska,"Warsaw, Poland",Has Description,5.0,True,Has Link,ironsoft,Germany,Twitter
554,twitter.com/skanPY,False,False,2022,Qtr 2,May,9,Rexona Polska,"Warsaw, Poland",Has Description,5.0,True,Has Link,ironsoft,Germany,Twitter
555,twitter.com/siaile,False,False,2021,Qtr 4,December,31,Rexona Russia,Vietnam,Has Description,26.0,True,No Link,carslord,Austria,Twitter
556,twitter.com/siaile,False,False,2022,Qtr 1,January,31,Rexona Russia,Vietnam,Has Description,26.0,True,No Link,carslord,Austria,Twitter
557,twitter.com/siaile,False,False,2022,Qtr 2,May,9,Rexona Russia,Vietnam,Has Description,25.0,True,No Link,carslord,Austria,Twitter
558,twitter.com/and_Py,False,False,2021,Qtr 4,December,31,Rexona Thailand,Vietnam,No Description,21.0,False,No Link,dualjape,Ghana,Twitter
559,twitter.com/and_Py,False,False,2022,Qtr 1,January,31,Rexona Thailand,Vietnam,No Description,21.0,False,No Link,dualjape,Ghana,Twitter
560,twitter.com/and_Py,False,False,2022,Qtr 2,May,9,Rexona Thailand,Vietnam,No Description,31.0,False,No Link,dualjape,Ghana,Twitter
561,twitter.com/iyeina,True,True,2021,Qtr 4,December,31,Rexona Türkiye,Vietnam,Has Description,7374.0,True,Has Link,aquapeak,Global,Twitter
562,twitter.com/iyeina,True,True,2022,Qtr 1,January,31,Rexona Türkiye,Vietnam,Has Description,7352.0,True,Has Link,aquapeak,Global,Twitter
563,twitter.com/iyeina,True,True,2022,Qtr 2,May,9,Rexona Türkiye,Vietnam,Has Description,7320.0,True,Has Link,aquapeak,Global,Twitter
564,twitter.com/uayvia,False,False,2022,Qtr 1,January,31,Rexona Uruguay,Vietnam,Has Description,13633.0,True,Has Link,aquapeak,Greece,Twitter
565,twitter.com/uayvia,False,False,2022,Qtr 2,May,9,Rexona Uruguay,Vietnam,Has Description,13576.0,True,Has Link,aquapeak,Greece,Twitter
566,twitter.com/nPYuay,False,False,2021,Qtr 4,December,31,Rexona Women PY,Paraguay,Has Description,865.0,True,Has Link,handfoxy,Hong Kong,Twitter
567,twitter.com/nPYuay,False,False,2022,Qtr 1,January,31,Rexona Women PY,Paraguay,Has Description,866.0,True,Has Link,handfoxy,Hong Kong,Twitter
568,twitter.com/nPYuay,False,False,2022,Qtr 2,May,9,Rexona Women PY,Paraguay,Has Description,864.0,True,Has Link,handfoxy,Hong Kong,Twitter
569,twitter.com/inaluy,False,False,2021,Qtr 4,December,31,Sedal Argentina,Argentina,Has Description,43993.0,True,Has Link,dualjape,India,Twitter
570,twitter.com/inaluy,False,False,2022,Qtr 1,January,31,Sedal Argentina,Argentina,Has Description,43970.0,True,Has Link,dualjape,India,Twitter
571,twitter.com/inaluy,False,False,2022,Qtr 2,May,9,Sedal Argentina,Argentina,Has Description,44411.0,True,Has Link,dualjape,India,Twitter
572,twitter.com/via_ZA,False,False,2021,Qtr 4,December,31,Sedal Bolivia,Bolivia,No Description,44.0,True,No Link,aquapeak,Indonesia,Twitter
573,twitter.com/via_ZA,False,False,2022,Qtr 1,January,31,Sedal Bolivia,Bolivia,No Description,44.0,True,No Link,aquapeak,Indonesia,Twitter
574,twitter.com/via_ZA,False,False,2022,Qtr 2,May,9,Sedal Bolivia,Bolivia,No Description,45.0,True,No Link,aquapeak,Indonesia,Twitter
575,twitter.com/_phaau,False,False,2021,Qtr 4,December,31,Sedal Paraguay,Vietnam,Has Description,7810.0,True,Has Link,dualjape,Australia,Twitter
576,twitter.com/_Pyeru,False,False,2022,Qtr 1,January,31,Sedal Paraguay,Vietnam,Has Description,7807.0,True,Has Link,techfond,Hungary,Twitter
577,twitter.com/_Pyeru,False,False,2022,Qtr 2,May,9,Sedal Paraguay,Vietnam,Has Description,7796.0,True,Has Link,techfond,Hungary,Twitter
578,twitter.com/uayMen,False,False,2021,Qtr 4,December,31,Sedal Paraguay •,Vietnam,No Description,15.0,False,No Link,weiwind,"Iran, Islamic Republic of",Twitter
579,twitter.com/uayMen,False,False,2022,Qtr 1,January,31,Sedal Paraguay •,Vietnam,No Description,15.0,False,No Link,weiwind,"Iran, Islamic Republic of",Twitter
580,twitter.com/uayMen,False,False,2022,Qtr 2,May,9,Sedal Paraguay •,Vietnam,No Description,15.0,False,No Link,weiwind,"Iran, Islamic Republic of",Twitter
581,twitter.com/erubia,False,False,2021,Qtr 4,December,31,Sedal Perú,Vietnam,Has Description,3517.0,True,No Link,carslord,Israel,Twitter
582,twitter.com/erubia,False,False,2022,Qtr 1,January,31,Sedal Perú,Vietnam,Has Description,3514.0,True,No Link,carslord,Israel,Twitter
583,twitter.com/erubia,False,False,2022,Qtr 2,May,9,Sedal Perú,Vietnam,Has Description,3509.0,True,No Link,carslord,Israel,Twitter
584,twitter.com/luyrts,False,False,2021,Qtr 4,December,31,Sedal Uruguay,Vietnam,Has Description,8075.0,True,Has Link,aquapeak,Italy,Twitter
585,twitter.com/luyrts,False,False,2022,Qtr 1,January,31,Sedal Uruguay,Vietnam,Has Description,8063.0,True,Has Link,aquapeak,Italy,Twitter
586,twitter.com/luyrts,False,False,2022,Qtr 2,May,9,Sedal Uruguay,Vietnam,Has Description,8039.0,True,Has Link,aquapeak,Italy,Twitter
587,twitter.com/Mensia,False,False,2021,Qtr 4,December,31,Shield Men,Vietnam,Has Description,5205.0,True,Has Link,techfond,Kazakhstan,Twitter
588,twitter.com/Mensia,False,False,2022,Qtr 1,January,31,Shield Men,Vietnam,Has Description,5194.0,True,Has Link,techfond,Kazakhstan,Twitter
589,twitter.com/Mensia,False,False,2022,Qtr 2,May,9,Shield Men,Vietnam,Has Description,5175.0,True,Has Link,techfond,Kazakhstan,Twitter
590,twitter.com/_ZAkid,True,True,2021,Qtr 4,December,31,Shield South Africa,South Africa,Has Description,20283.0,True,Has Link,dualjape,Japan,Twitter
591,twitter.com/_ZAkid,True,True,2022,Qtr 1,January,31,Shield South Africa,South Africa,Has Description,20287.0,True,Has Link,dualjape,Japan,Twitter
592,twitter.com/_ZAkid,True,True,2022,Qtr 2,May,9,Shield South Africa,South Africa,Has Description,20319.0,True,Has Link,dualjape,Japan,Twitter
593,twitter.com/biakPH,False,False,2021,Qtr 4,December,31,Sunsilk Arabia,Arabia,Has Description,1164.0,True,Has Link,aquapeak,Kenya,Twitter
594,twitter.com/biakPH,False,False,2022,Qtr 1,January,31,Sunsilk Arabia,Arabia,Has Description,1162.0,True,Has Link,aquapeak,Kenya,Twitter
595,twitter.com/biakPH,False,False,2022,Qtr 2,May,9,Sunsilk Arabia,Arabia,Has Description,1153.0,True,Has Link,aquapeak,Kenya,Twitter
596,twitter.com/rtskPK,False,False,2021,Qtr 4,December,31,Sunsilk India,India,Has Description,2860.0,True,Has Link,aquapeak,"Korea, Republic of",Twitter
597,twitter.com/rtskPK,False,False,2022,Qtr 1,January,31,Sunsilk India,India,Has Description,2861.0,True,Has Link,aquapeak,"Korea, Republic of",Twitter
598,twitter.com/rtskPK,False,False,2022,Qtr 2,May,9,Sunsilk India,India,Has Description,2844.0,True,Has Link,aquapeak,"Korea, Republic of",Twitter
599,twitter.com/kidksg,True,True,2021,Qtr 4,December,31,Sunsilk Indonesia,Indonesia,Has Description,33399.0,True,Has Link,germanrosy,Latvia,Twitter
600,twitter.com/kidksg,True,True,2022,Qtr 1,January,31,Sunsilk Indonesia,Indonesia,Has Description,33335.0,True,Has Link,germanrosy,Latvia,Twitter
601,twitter.com/kidksg,True,True,2022,Qtr 2,May,9,Sunsilk Indonesia,Indonesia,Has Description,33214.0,True,Has Link,germanrosy,Latvia,Twitter
602,twitter.com/kPKeuk,False,False,2021,Qtr 4,December,31,Sunsilk Pakistan,"Karachi, Pakistan",No Description,246.0,True,Has Link,handfoxy,Malta,Twitter
603,twitter.com/kPKeuk,False,False,2022,Qtr 1,January,31,Sunsilk Pakistan,"Karachi, Pakistan",No Description,247.0,True,Has Link,handfoxy,Malta,Twitter
604,twitter.com/kPKeuk,False,False,2022,Qtr 2,May,9,Sunsilk Pakistan,"Karachi, Pakistan",No Description,244.0,True,Has Link,handfoxy,Malta,Twitter
605,twitter.com/kPHure,True,True,2021,Qtr 4,December,31,Sunsilk PH,"Manila, Philippines",Has Description,16840.0,True,Has Link,dualjape,Malaysia,Twitter
606,twitter.com/kPHure,True,True,2022,Qtr 1,January,31,Sunsilk PH,"Manila, Philippines",Has Description,16824.0,True,Has Link,dualjape,Malaysia,Twitter
607,twitter.com/kPHure,True,True,2022,Qtr 2,May,9,Sunsilk PH,"Manila, Philippines",Has Description,17687.0,True,No Link,dualjape,Malaysia,Twitter
608,twitter.com/ksgAxe,False,False,2021,Qtr 4,December,31,Sunsilk Singapore,Vietnam,No Description,3.0,False,No Link,techfond,Mexico,Twitter
609,twitter.com/ksgAxe,False,False,2022,Qtr 1,January,31,Sunsilk Singapore,Vietnam,No Description,3.0,False,No Link,techfond,Mexico,Twitter
610,twitter.com/ksgAxe,False,False,2022,Qtr 2,May,9,Sunsilk Singapore,Vietnam,No Description,3.0,False,No Link,techfond,Mexico,Twitter
611,twitter.com/siaand,False,False,2021,Qtr 4,December,31,SUNSILKMALAYSIA,Malaysia,Has Description,13638.0,True,Has Link,weiwind,Lebanon,Twitter
612,twitter.com/siaand,False,False,2022,Qtr 1,January,31,SUNSILKMALAYSIA,Malaysia,Has Description,13622.0,True,Has Link,weiwind,Lebanon,Twitter
613,twitter.com/siaand,False,False,2022,Qtr 2,May,9,SUNSILKMALAYSIA,Malaysia,Has Description,13552.0,True,Has Link,weiwind,Lebanon,Twitter
614,twitter.com/and_be,False,False,2021,Qtr 4,December,31,SunsilkThailand,Argentina,Has Description,448.0,True,Has Link,dualjape,Morocco,Twitter
615,twitter.com/and_be,False,False,2022,Qtr 1,January,31,SunsilkThailand,Argentina,Has Description,448.0,True,Has Link,dualjape,Morocco,Twitter
616,twitter.com/and_be,False,False,2022,Qtr 2,May,9,SunsilkThailand,Argentina,Has Description,456.0,True,Has Link,dualjape,Morocco,Twitter
617,twitter.com/urevia,True,True,2021,Qtr 4,December,31,Sure UK & Ireland,United Kingdom,Has Description,24444.0,True,Has Link,handfoxy,Netherlands,Twitter
618,twitter.com/urevia,True,True,2022,Qtr 1,January,31,Sure UK & Ireland,United Kingdom,Has Description,24387.0,True,Has Link,handfoxy,Netherlands,Twitter
619,twitter.com/urevia,True,True,2022,Qtr 2,May,9,Sure UK & Ireland,United Kingdom,Has Description,24531.0,True,Has Link,handfoxy,Netherlands,Twitter
620,twitter.com/dal,False,False,2021,Qtr 1,March,9,Vida Sedal,Vietnam,Has Description,4915.0,True,Has Link,handfoxy,Spain,Twitter
621,twitter.com/dal,False,False,2021,Qtr 4,December,31,Vida Sedal,Vietnam,Has Description,4829.0,True,Has Link,handfoxy,Spain,Twitter
622,twitter.com/dal,False,False,2022,Qtr 1,January,31,Vida Sedal,Vietnam,Has Description,4827.0,True,Has Link,handfoxy,Spain,Twitter
623,twitter.com/dal,False,False,2022,Qtr 2,May,9,Vida Sedal,Vietnam,Has Description,4811.0,True,Has Link,handfoxy,Spain,Twitter
624,twitter.com/_jp,True,True,2021,Qtr 4,December,31,ダヴ Dove,Vietnam,Has Description,42943.0,True,Has Link,ironsoft,Slovenia,Twitter
625,twitter.com/_jp,True,True,2022,Qtr 2,May,9,ダヴ Dove,Vietnam,Has Description,41344.0,True,Has Link,ironsoft,Slovenia,Twitter
626,twitter.com/ejpnpy,False,False,2022,Qtr 2,May,9,Dove Men + Care,Vietnam,Has Description,314.0,True,Has Link,handfoxy,Italy,Twitter
627,twitter.com/ejpnpy,True,True,2021,Qtr 4,December,31,Dove Men + Care,Vietnam,Has Description,323.0,True,Has Link,handfoxy,Italy,Twitter
628,twitter.com/ejpnpy,True,True,2022,Qtr 1,January,31,Dove Men + Care,Vietnam,Has Description,321.0,True,Has Link,handfoxy,Italy,Twitter
